user_idx,method,family,n_windows,total_loss,mean_loss,expected_coverage,historical_total_loss,online_total_loss,best_fixed_expert_loss,regret_to_best_fixed_expert
633,OnlineOnly,online,7,5.878730923694779,0.8398187033849684,0.16018129661503155,6.992,5.878730923694779,5.878730923694779,0.0
633,StaticMixture,static,7,6.157048192771084,0.8795783132530121,0.12042168674698794,6.992,5.878730923694779,5.878730923694779,0.2783172690763047
633,Hedge,hedge,7,6.222844983747116,0.8889778548210165,0.11102214517898346,6.992,5.878730923694779,5.878730923694779,0.3441140600523367
633,ShiftAwareAdaptiveTrust,shift,7,6.385444626970112,0.9122063752814445,0.08779362471855545,6.992,5.878730923694779,5.878730923694779,0.5067137032753326
634,PredictionOnly,prediction,14,12.056000000000001,0.8611428571428572,0.1388571428571428,12.056000000000001,9.68,9.68,2.3760000000000012
634,OnlineOnly,online,14,9.68,0.6914285714285714,0.3085714285714286,12.056000000000001,9.68,9.68,0.0
634,StaticMixture,static,14,10.273999999999997,0.7338571428571427,0.26614285714285735,12.056000000000001,9.68,9.68,0.5939999999999976
634,Hedge,hedge,14,10.142007481275117,0.7244291058053655,0.27557089419463454,12.056000000000001,9.68,9.68,0.46200748127511737
634,ShiftAwareAdaptiveTrust,shift,14,10.744272308221792,0.7674480220158423,0.23255197798415772,12.056000000000001,9.68,9.68,1.064272308221792
636,PredictionOnly,prediction,9,6.516,0.724,0.276,6.516,4.008,4.008,2.508
636,OnlineOnly,online,9,4.008,0.44533333333333336,0.5546666666666666,6.516,4.008,4.008,0.0
636,StaticMixture,static,9,4.635000000000001,0.5150000000000001,0.4849999999999999,6.516,4.008,4.008,0.6270000000000007
636,Hedge,hedge,9,4.447982179292503,0.4942202421436115,0.5057797578563885,6.516,4.008,4.008,0.43998217929250316
636,ShiftAwareAdaptiveTrust,shift,9,5.209277099667438,0.5788085666297154,0.42119143337028464,6.516,4.008,4.008,1.201277099667438
637,PredictionOnly,prediction,4,3.958666666666667,0.9896666666666667,0.010333333333333306,3.958666666666667,3.4066666666666667,3.4066666666666667,0.552
637,OnlineOnly,online,4,3.4066666666666667,0.8516666666666667,0.14833333333333332,3.958666666666667,3.4066666666666667,3.4066666666666667,0.0
637,StaticMixture,static,4,3.544666666666666,0.8861666666666665,0.11383333333333345,3.958666666666667,3.4066666666666667,3.4066666666666667,0.13799999999999946
637,Hedge,hedge,4,3.636065319530947,0.9090163298827367,0.09098367011726327,3.958666666666667,3.4066666666666667,3.4066666666666667,0.22939865286428018
637,ShiftAwareAdaptiveTrust,shift,4,3.625686869053888,0.906421717263472,0.09357828273652802,3.958666666666667,3.4066666666666667,3.4066666666666667,0.2190202023872212
639,PredictionOnly,prediction,20,19.987983935742974,0.9993991967871487,0.0006008032128512752,19.987983935742974,10.409999252477949,10.409999252477949,9.577984683265026
639,OnlineOnly,online,20,10.409999252477949,0.5204999626238974,0.4795000373761026,19.987983935742974,10.409999252477949,10.409999252477949,0.0
639,StaticMixture,static,20,12.804495423294204,0.6402247711647102,0.3597752288352898,19.987983935742974,10.409999252477949,10.409999252477949,2.3944961708162555
639,Hedge,hedge,20,10.870393537319037,0.5435196768659518,0.4564803231340482,19.987983935742974,10.409999252477949,10.409999252477949,0.46039428484108846
639,ShiftAwareAdaptiveTrust,shift,20,12.848202289048542,0.6424101144524271,0.35758988554757287,19.987983935742974,10.409999252477949,10.409999252477949,2.4382030365705933
640,PredictionOnly,prediction,8,7.183172225580539,0.8978965281975674,0.10210347180243262,7.183172225580539,3.837623592695077,3.837623592695077,3.3455486328854622
640,OnlineOnly,online,8,3.837623592695077,0.4797029490868846,0.5202970509131154,7.183172225580539,3.837623592695077,3.837623592695077,0.0
640,StaticMixture,static,8,4.674010750916443,0.5842513438645554,0.41574865613544465,7.183172225580539,3.837623592695077,3.837623592695077,0.836387158221366
640,Hedge,hedge,8,4.343589674167784,0.542948709270973,0.45705129072902695,7.183172225580539,3.837623592695077,3.837623592695077,0.5059660814727076
640,ShiftAwareAdaptiveTrust,shift,8,5.149255367451502,0.6436569209314378,0.3563430790685622,7.183172225580539,3.837623592695077,3.837623592695077,1.3116317747564255
